X_unitNum,Y_unitNum,X_area,Y_area,X_visMovType,X_sortVisMov,X_errGrade,X_rewGrade,X_poorIso,Y_visMovType,Y_sortVisMov,Y_errGrade,Y_rewGrade,Y_poorIso,outcome,satCondition,epoch,rscSign,signifPlusRho,signifMinusRho,signifRsc
24,14,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,1,0,1
24,14,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
24,15,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
24,15,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
24,15,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
24,15,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
24,15,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,15,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
24,16,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
24,16,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
24,16,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
24,16,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
24,16,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,16,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
24,17,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,1,0,1
24,17,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
24,17,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
24,17,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
24,17,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,17,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
24,18,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
24,18,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
24,18,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
24,18,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
24,18,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,18,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
24,19,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
24,19,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
24,19,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
24,19,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
24,19,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,19,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
24,20,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
24,20,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
24,20,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
24,20,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,1,0,1
24,20,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
24,20,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
24,21,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
24,21,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
24,21,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
24,21,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
24,21,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,21,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,1,0,1
24,22,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
24,22,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
24,22,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
24,22,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
24,22,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
24,22,SEF,FEF,Other,0,2,3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
24,29,SEF,SC,Other,0,2,3,0,VisMov,2,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
24,29,SEF,SC,Other,0,2,3,0,VisMov,2,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
24,29,SEF,SC,Other,0,2,3,0,VisMov,2,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,1,1
24,29,SEF,SC,Other,0,2,3,0,VisMov,2,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
24,29,SEF,SC,Other,0,2,3,0,VisMov,2,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
24,29,SEF,SC,Other,0,2,3,0,VisMov,2,0,0,0,ErrorTiming,Fast,PostSaccade,1,1,0,1
25,12,SEF,FEF,VisMov,2,0,-3,0,VisMov,2,0,0,0,Correct,Accurate,PostSaccade,1,1,0,1
25,12,SEF,FEF,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,12,SEF,FEF,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
25,12,SEF,FEF,VisMov,2,0,-3,0,VisMov,2,0,0,0,Correct,Fast,PostSaccade,1,1,0,1
25,12,SEF,FEF,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,12,SEF,FEF,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
25,13,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
25,13,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
25,13,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
25,13,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,13,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
25,13,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
25,14,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,1,1
25,14,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
25,14,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
25,14,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,14,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
25,14,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
25,15,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
25,15,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
25,15,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
25,15,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
25,15,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
25,15,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
25,16,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
25,16,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,16,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
25,16,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,16,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,16,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
25,17,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
25,17,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
25,17,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
25,17,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,17,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,17,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,1,0,1
25,18,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
25,18,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,18,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
25,18,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
25,18,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,18,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
25,19,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
25,19,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,19,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
25,19,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
25,19,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,19,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
25,20,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
25,20,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,20,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
25,20,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,20,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
25,20,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
25,21,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
25,21,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,21,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
25,21,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,21,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
25,21,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,1,0,1
25,22,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
25,22,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
25,22,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
25,22,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
25,22,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,22,SEF,FEF,VisMov,2,0,-3,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
25,29,SEF,SC,VisMov,2,0,-3,0,VisMov,2,0,0,0,Correct,Accurate,PostSaccade,1,1,0,1
25,29,SEF,SC,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
25,29,SEF,SC,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorTiming,Accurate,PostSaccade,1,1,0,1
25,29,SEF,SC,VisMov,2,0,-3,0,VisMov,2,0,0,0,Correct,Fast,PostSaccade,1,1,0,1
25,29,SEF,SC,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
25,29,SEF,SC,VisMov,2,0,-3,0,VisMov,2,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
26,12,SEF,FEF,Vis,1,2,0,0,VisMov,2,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
26,12,SEF,FEF,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
26,12,SEF,FEF,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,1,1
26,12,SEF,FEF,Vis,1,2,0,0,VisMov,2,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
26,12,SEF,FEF,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,12,SEF,FEF,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,13,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
26,13,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
26,13,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,13,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,1,1
26,13,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,1,1
26,13,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,14,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,1,1
26,14,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
26,14,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,14,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,14,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,14,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,15,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
26,15,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
26,15,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
26,15,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
26,15,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,15,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,16,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
26,16,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
26,16,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,16,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,16,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,16,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,17,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
26,17,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
26,17,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,17,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,17,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,17,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
26,18,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
26,18,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
26,18,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,18,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,18,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
26,18,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
26,19,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
26,19,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
26,19,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
26,19,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
26,19,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,19,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,1,0,1
26,20,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
26,20,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
26,20,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,20,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,20,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
26,20,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,21,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
26,21,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
26,21,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
26,21,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,21,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,0,0
26,21,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,22,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
26,22,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
26,22,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
26,22,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
26,22,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,0,0,0
26,22,SEF,FEF,Vis,1,2,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
26,29,SEF,SC,Vis,1,2,0,0,VisMov,2,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
26,29,SEF,SC,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
26,29,SEF,SC,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
26,29,SEF,SC,Vis,1,2,0,0,VisMov,2,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
26,29,SEF,SC,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorChoice,Fast,PostSaccade,1,1,0,1
26,29,SEF,SC,Vis,1,2,0,0,VisMov,2,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
27,12,SEF,FEF,VisMov,2,4,0,0,VisMov,2,0,0,0,Correct,Accurate,PostSaccade,-1,0,0,0
27,12,SEF,FEF,VisMov,2,4,0,0,VisMov,2,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
27,12,SEF,FEF,VisMov,2,4,0,0,VisMov,2,0,0,0,ErrorTiming,Accurate,PostSaccade,-1,0,0,0
27,12,SEF,FEF,VisMov,2,4,0,0,VisMov,2,0,0,0,Correct,Fast,PostSaccade,-1,0,0,0
27,12,SEF,FEF,VisMov,2,4,0,0,VisMov,2,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,1,1
27,12,SEF,FEF,VisMov,2,4,0,0,VisMov,2,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
27,13,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
27,13,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
27,13,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
27,13,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,0,0,0
27,13,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,-1,0,1,1
27,13,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,-1,0,0,0
27,14,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,1,0,1
27,14,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,1,0,0,0
27,14,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
27,14,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,Correct,Fast,PostSaccade,1,1,0,1
27,14,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorChoice,Fast,PostSaccade,1,1,0,1
27,14,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorTiming,Fast,PostSaccade,1,0,0,0
27,15,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,Correct,Accurate,PostSaccade,1,0,0,0
27,15,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorChoice,Accurate,PostSaccade,-1,0,0,0
27,15,SEF,FEF,VisMov,2,4,0,0,Other,4,0,0,0,ErrorTiming,Accurate,PostSaccade,1,0,0,0
